Employee_ID,First_Name,Last_Name,Full Name,Age,Department,Region ,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1581,Eva,Smith,Eva Smith,,Cloud Tech,Illinois,Active,13/06/2021,78534.29,eva.smith@example.com,2681715159,Average,TRUE
EMP1582,Grace,Brown,Grace Brown,40,HR,Texas,Inactive,10/10/2023,N/A,grace.brown@example.com,2529867075,Good,FALSE
EMP1583,Bob,Johnson,Bob Johnson,,Cloud Tech,Nevada,Active,02/01/2022,114963.34,bob.johnson@example.com,6046419784,Excellent,FALSE
EMP1584,Eva,Miller,Eva Miller,,Cloud Tech,California,Inactive,20/02/2022,77657.93,eva.miller@example.com,7585126860,Poor,FALSE
EMP1585,Heidi,Davis,Heidi Davis,30,Sales,New York,Active,09/03/2024,77369.48,heidi.davis@example.com,2059438975,Average,FALSE
EMP1586,Eva,Miller,Eva Miller,30,HR,Nevada,Pending,19/08/2023,76119.14,eva.miller@example.com,740177508,Good,FALSE
EMP1587,Charlie,Williams,Charlie Williams,25,Cloud Tech,Texas,Pending,06/05/2023,77585.72,charlie.williams@example.com,5465408423,Excellent,FALSE
EMP1588,Bob,Brown,Bob Brown,35,Admin,Nevada,Pending,26/01/2024,74069.62,bob.brown@example.com,5607540914,Good,FALSE
EMP1589,Charlie,Jones,Charlie Jones,30,Admin,New York,Pending,05/09/2024,67691.92,charlie.jones@example.com,863218121,Average,TRUE
EMP1590,Alice,Smith,Alice Smith,,Finance,Nevada,Pending,29/05/2020,70345.69,alice.smith@example.com,7645793896,Excellent,TRUE
EMP1591,Bob,Garcia,Bob Garcia,30,DevOps,Illinois,Inactive,08/11/2021,74999.69,bob.garcia@example.com,155029167,Good,TRUE
EMP1592,David,Jones,David Jones,25,HR,Illinois,Active,31/01/2021,72245.02,david.jones@example.com,1546602415,Poor,TRUE
EMP1593,Eva,Brown,Eva Brown,,Admin,Illinois,Pending,16/01/2022,106538.98,eva.brown@example.com,1394498829,Excellent,FALSE
EMP1594,Charlie,Brown,Charlie Brown,25,HR,New York,Active,29/12/2023,101787.14,charlie.brown@example.com,5973642479,Good,FALSE
EMP1595,Frank,Brown,Frank Brown,30,DevOps,Nevada,Inactive,02/12/2024,83596.78,frank.brown@example.com,9624406305,Average,FALSE
EMP1596,Eva,Jones,Eva Jones,40,Sales,Texas,Active,15/08/2023,92463.94,eva.jones@example.com,2447951329,Average,TRUE
EMP1597,Charlie,Davis,Charlie Davis,,Admin,California,Pending,20/12/2024,93863.32,charlie.davis@example.com,5319497968,Excellent,FALSE
EMP1598,Alice,Brown,Alice Brown,,DevOps,Texas,Pending,31/03/2023,78359.41,alice.brown@example.com,5867805554,Good,FALSE
EMP1599,Alice,Miller,Alice Miller,,HR,Illinois,Pending,24/08/2022,95773.57,alice.miller@example.com,7277382645,Excellent,FALSE
EMP1600,Grace,Jones,Grace Jones,30,Sales,Nevada,Inactive,01/10/2020,82529.08,grace.jones@example.com,917851384,Excellent,TRUE
EMP1601,Grace,Garcia,Grace Garcia,35,Sales,Texas,Pending,04/05/2021,109358.73,grace.garcia@example.com,4457702991,Good,FALSE
EMP1602,Charlie,Brown,Charlie Brown,,Admin,Florida,Active,01/01/2021,89645.01,charlie.brown@example.com,9596604872,Good,TRUE
EMP1603,Charlie,Miller,Charlie Miller,40,HR,Texas,Active,08/04/2024,84134.95,charlie.miller@example.com,6826911632,Poor,TRUE
EMP1604,Frank,Davis,Frank Davis,30,Cloud Tech,Nevada,Active,26/11/2022,113540.83,frank.davis@example.com,1942268652,Good,TRUE
EMP1605,Heidi,Williams,Heidi Williams,40,Cloud Tech,Texas,Pending,25/10/2021,57225.75,heidi.williams@example.com,6945515887,Average,TRUE
EMP1606,Eva,Davis,Eva Davis,35,Sales,Illinois,Pending,22/12/2020,76366.17,eva.davis@example.com,6367747225,Excellent,FALSE
EMP1607,Bob,Garcia,Bob Garcia,,HR,Florida,Active,23/11/2022,78408.95,bob.garcia@example.com,4085721695,Excellent,TRUE
EMP1608,Frank,Brown,Frank Brown,40,Finance,Illinois,Active,24/10/2022,111742.4,frank.brown@example.com,6630932997,Average,TRUE
EMP1609,David,Garcia,David Garcia,25,Sales,Nevada,Inactive,09/03/2021,60516.83,david.garcia@example.com,1996059328,Good,FALSE
EMP1610,Bob,Jones,Bob Jones,30,Finance,California,Pending,20/08/2020,83706.17,bob.jones@example.com,7150968831,Average,FALSE
EMP1611,David,Johnson,David Johnson,,Admin,Nevada,Inactive,15/02/2020,67056.92,david.johnson@example.com,7532735240,Average,TRUE
EMP1612,Charlie,Brown,Charlie Brown,30,DevOps,Illinois,Active,29/12/2024,90058.85,charlie.brown@example.com,397739731,Poor,FALSE
EMP1613,Eva,Johnson,Eva Johnson,30,Sales,Florida,Pending,28/02/2023,94633.59,eva.johnson@example.com,7819523709,Average,TRUE
EMP1614,Eva,Miller,Eva Miller,25,Admin,Florida,Pending,23/08/2022,110711.17,eva.miller@example.com,687616480,Excellent,TRUE
EMP1615,Grace,Williams,Grace Williams,,Admin,Illinois,Active,30/06/2023,96175.41,grace.williams@example.com,9807704604,Average,TRUE
EMP1616,Frank,Smith,Frank Smith,40,Sales,Illinois,Active,15/04/2021,76474.79,frank.smith@example.com,6876112490,Excellent,TRUE
EMP1617,Alice,Garcia,Alice Garcia,30,Sales,Illinois,Pending,09/05/2022,107855.99,alice.garcia@example.com,2565237340,Excellent,FALSE
EMP1618,Charlie,Davis,Charlie Davis,40,Sales,Illinois,Active,02/12/2024,104870.78,charlie.davis@example.com,5177345474,Excellent,TRUE
EMP1619,Bob,Williams,Bob Williams,25,Finance,Nevada,Active,20/05/2023,N/A,bob.williams@example.com,7494902283,Good,FALSE
EMP1620,Grace,Brown,Grace Brown,,Finance,California,Active,29/11/2023,87087.16,grace.brown@example.com,359544293,Poor,FALSE
EMP1621,Heidi,Johnson,Heidi Johnson,40,HR,Illinois,Pending,08/04/2024,108603.34,heidi.johnson@example.com,7742229463,Excellent,FALSE
EMP1622,Grace,Davis,Grace Davis,30,HR,Florida,Active,25/10/2024,55867.23,grace.davis@example.com,3039429044,Excellent,FALSE
EMP1623,Grace,Johnson,Grace Johnson,35,Admin,Texas,Pending,02/03/2024,105259.57,grace.johnson@example.com,8867925297,Good,TRUE
EMP1624,Bob,Jones,Bob Jones,,Cloud Tech,Florida,Pending,24/02/2021,98143.67,bob.jones@example.com,5856728726,Excellent,FALSE
EMP1625,Frank,Johnson,Frank Johnson,25,Admin,Florida,Pending,13/04/2023,67754.29,frank.johnson@example.com,6015343323,Average,TRUE
EMP1626,Grace,Jones,Grace Jones,,HR,Illinois,Inactive,25/10/2023,77821.79,grace.jones@example.com,9135779082,Average,FALSE
EMP1627,Heidi,Miller,Heidi Miller,30,HR,Illinois,Pending,17/09/2022,67764.44,heidi.miller@example.com,3506158147,Poor,FALSE
EMP1628,Frank,Davis,Frank Davis,40,DevOps,New York,Pending,31/08/2020,102346.99,frank.davis@example.com,8810798333,Excellent,TRUE
EMP1629,Charlie,Davis,Charlie Davis,25,Admin,Illinois,Inactive,28/05/2024,73690.65,charlie.davis@example.com,2337209483,Good,TRUE
EMP1630,Alice,Smith,Alice Smith,30,Finance,Nevada,Active,05/07/2024,56376.2,alice.smith@example.com,1312840332,Average,TRUE
EMP1631,Grace,Brown,Grace Brown,25,Cloud Tech,California,Active,29/01/2022,55602.78,grace.brown@example.com,9977180512,Good,FALSE
EMP1632,Grace,Jones,Grace Jones,40,Sales,Nevada,Pending,09/08/2021,99812.41,grace.jones@example.com,7171731892,Good,FALSE
EMP1633,Charlie,Smith,Charlie Smith,40,Finance,Texas,Active,07/10/2024,95981.9,charlie.smith@example.com,9749096172,Average,TRUE
EMP1634,Eva,Johnson,Eva Johnson,30,Cloud Tech,Illinois,Pending,22/11/2022,98891.48,eva.johnson@example.com,9970469471,Good,TRUE
EMP1635,Alice,Johnson,Alice Johnson,35,Admin,Nevada,Active,18/11/2020,56079,alice.johnson@example.com,5878444834,Average,TRUE
EMP1636,Grace,Smith,Grace Smith,35,DevOps,Florida,Inactive,15/04/2023,N/A,grace.smith@example.com,4884712704,Good,TRUE
EMP1637,Bob,Davis,Bob Davis,25,Sales,California,Pending,26/08/2024,89137.97,bob.davis@example.com,8772216416,Average,FALSE
EMP1638,Frank,Johnson,Frank Johnson,35,Admin,Illinois,Active,20/07/2022,115079.97,frank.johnson@example.com,5823133483,Excellent,TRUE
EMP1639,Eva,Garcia,Eva Garcia,30,Finance,Illinois,Active,18/02/2023,55067.02,eva.garcia@example.com,5871493924,Poor,TRUE
EMP1640,Bob,Miller,Bob Miller,,HR,Illinois,Pending,27/05/2021,98593.43,bob.miller@example.com,2362292586,Average,TRUE
EMP1641,Heidi,Miller,Heidi Miller,30,HR,Florida,Pending,01/08/2022,112756.67,heidi.miller@example.com,9643474523,Average,TRUE
EMP1642,Heidi,Garcia,Heidi Garcia,25,HR,Texas,Inactive,21/07/2023,105205.92,heidi.garcia@example.com,5557469659,Poor,FALSE
EMP1643,David,Smith,David Smith,35,Finance,California,Pending,02/01/2023,50680.62,david.smith@example.com,6065274032,Average,TRUE
EMP1644,David,Garcia,David Garcia,35,Cloud Tech,Florida,Pending,13/03/2024,107475.23,david.garcia@example.com,4450566587,Average,FALSE
EMP1645,Charlie,Jones,Charlie Jones,40,HR,California,Active,20/03/2023,68835.3,charlie.jones@example.com,3398741131,Good,TRUE
EMP1646,David,Jones,David Jones,40,DevOps,New York,Active,15/02/2024,66943.96,david.jones@example.com,5797067348,Poor,TRUE
EMP1647,David,Smith,David Smith,30,Admin,Illinois,Inactive,15/11/2020,104525.69,david.smith@example.com,9601054856,Excellent,FALSE
EMP1648,Bob,Garcia,Bob Garcia,40,Sales,Texas,Pending,27/03/2020,109360.74,bob.garcia@example.com,4172156228,Average,TRUE
EMP1649,Frank,Jones,Frank Jones,40,Sales,California,Inactive,09/01/2021,118907.63,frank.jones@example.com,4938173597,Poor,FALSE
EMP1650,Eva,Davis,Eva Davis,40,Admin,Illinois,Active,20/04/2020,86801.48,eva.davis@example.com,4884021556,Good,FALSE
EMP1651,Alice,Garcia,Alice Garcia,,HR,Florida,Pending,08/05/2024,62236.03,alice.garcia@example.com,3257375533,Excellent,TRUE
EMP1652,Heidi,Davis,Heidi Davis,35,DevOps,Texas,Active,12/10/2023,64752.67,heidi.davis@example.com,4902166669,Poor,FALSE
EMP1653,Frank,Jones,Frank Jones,35,Sales,California,Active,28/01/2023,68399.43,frank.jones@example.com,8085096084,Excellent,FALSE
EMP1654,Frank,Miller,Frank Miller,35,Admin,Florida,Inactive,07/03/2021,79336.51,frank.miller@example.com,8749511917,Excellent,FALSE
EMP1655,Frank,Jones,Frank Jones,40,HR,Florida,Active,16/03/2023,59179.74,frank.jones@example.com,1828197930,Excellent,FALSE
EMP1656,David,Davis,David Davis,25,DevOps,California,Active,11/02/2023,80255.31,david.davis@example.com,6477251294,Average,FALSE
EMP1657,Charlie,Williams,Charlie Williams,30,Finance,Texas,Active,13/05/2022,84971.85,charlie.williams@example.com,7860694095,Average,FALSE
EMP1658,Frank,Brown,Frank Brown,40,HR,California,Pending,24/10/2024,89748.42,frank.brown@example.com,35624394,Good,FALSE
EMP1659,Charlie,Johnson,Charlie Johnson,25,Admin,California,Inactive,14/09/2024,94090.35,charlie.johnson@example.com,8739592322,Good,FALSE
EMP1660,Frank,Garcia,Frank Garcia,35,HR,California,Pending,15/02/2023,115229.12,frank.garcia@example.com,4210890284,Poor,TRUE
EMP1661,Alice,Williams,Alice Williams,40,Cloud Tech,California,Pending,25/05/2023,63927.07,alice.williams@example.com,1553334263,Good,TRUE
EMP1662,Charlie,Jones,Charlie Jones,35,HR,California,Pending,11/11/2022,84124.56,charlie.jones@example.com,3350271606,Excellent,FALSE
EMP1663,Bob,Miller,Bob Miller,40,Sales,California,Inactive,17/07/2023,116961.61,bob.miller@example.com,3607763368,Excellent,TRUE
EMP1664,Frank,Smith,Frank Smith,40,DevOps,Illinois,Pending,08/04/2022,109423.05,frank.smith@example.com,1128981230,Average,FALSE
EMP1665,Charlie,Jones,Charlie Jones,35,Admin,California,Inactive,30/08/2023,70394.94,charlie.jones@example.com,7955633184,Excellent,FALSE
EMP1666,Grace,Miller,Grace Miller,35,Finance,California,Pending,17/04/2023,86465.5,grace.miller@example.com,7481700665,Poor,TRUE
EMP1667,Charlie,Brown,Charlie Brown,30,Cloud Tech,New York,Pending,25/04/2021,96341.58,charlie.brown@example.com,1554164315,Excellent,FALSE
EMP1668,Bob,Jones,Bob Jones,30,Admin,Florida,Active,14/07/2020,54465.47,bob.jones@example.com,7045023289,Excellent,FALSE
EMP1669,Alice,Davis,Alice Davis,25,Finance,Illinois,Active,31/07/2020,68371.66,alice.davis@example.com,2822700933,Poor,FALSE
EMP1670,Grace,Smith,Grace Smith,35,Admin,New York,Pending,04/08/2021,81021.23,grace.smith@example.com,5962622821,Good,FALSE
EMP1671,Charlie,Miller,Charlie Miller,25,Cloud Tech,Nevada,Inactive,28/10/2024,114069.07,charlie.miller@example.com,5120734653,Good,TRUE
EMP1672,Heidi,Miller,Heidi Miller,,HR,Illinois,Inactive,03/10/2020,117867.96,heidi.miller@example.com,9500507025,Poor,FALSE
EMP1673,Charlie,Miller,Charlie Miller,,Sales,Florida,Pending,13/03/2024,94509.58,charlie.miller@example.com,869822104,Average,FALSE
EMP1674,Eva,Brown,Eva Brown,35,Finance,Illinois,Active,06/07/2024,56268.78,eva.brown@example.com,3161177686,Excellent,FALSE
EMP1675,Grace,Jones,Grace Jones,35,Admin,California,Active,01/01/2020,86632.14,grace.jones@example.com,2904774257,Poor,TRUE
EMP1676,Charlie,Brown,Charlie Brown,35,HR,Florida,Pending,18/01/2020,98143.9,charlie.brown@example.com,5917793237,Excellent,FALSE
EMP1677,Heidi,Garcia,Heidi Garcia,35,Cloud Tech,Florida,Inactive,07/05/2023,N/A,heidi.garcia@example.com,2231164912,Average,TRUE
EMP1678,Frank,Johnson,Frank Johnson,30,Finance,Illinois,Inactive,19/03/2022,67492.73,frank.johnson@example.com,3424579888,Excellent,TRUE
EMP1679,Grace,Johnson,Grace Johnson,40,Admin,California,Active,14/05/2022,93772.61,grace.johnson@example.com,4256529059,Poor,FALSE
EMP1680,Eva,Garcia,Eva Garcia,35,DevOps,Nevada,Pending,14/07/2024,68817.54,eva.garcia@example.com,3202032649,Excellent,FALSE
EMP1681,Bob,Jones,Bob Jones,30,Admin,California,Active,28/07/2023,81874.01,bob.jones@example.com,9775396736,Good,TRUE
EMP1682,Heidi,Davis,Heidi Davis,30,HR,Texas,Active,11/04/2020,117880.14,heidi.davis@example.com,9487148551,Average,FALSE
EMP1683,Bob,Brown,Bob Brown,35,HR,New York,Pending,16/06/2022,100897.49,bob.brown@example.com,4578715840,Average,TRUE
EMP1684,Charlie,Smith,Charlie Smith,25,Finance,New York,Inactive,10/05/2022,71810.37,charlie.smith@example.com,5608213710,Average,TRUE
EMP1685,Frank,Miller,Frank Miller,40,DevOps,Texas,Inactive,13/06/2020,109048.24,frank.miller@example.com,8425476817,Poor,FALSE
EMP1686,Alice,Miller,Alice Miller,35,Finance,Texas,Pending,20/08/2022,62712.26,alice.miller@example.com,2683230357,Average,FALSE
EMP1687,Eva,Jones,Eva Jones,40,Cloud Tech,Texas,Pending,24/05/2021,76935.85,eva.jones@example.com,9298808582,Good,TRUE
EMP1688,David,Davis,David Davis,25,Admin,Florida,Pending,27/04/2024,56577.22,david.davis@example.com,8252129327,Poor,TRUE
EMP1689,David,Johnson,David Johnson,40,Finance,Nevada,Inactive,23/10/2021,61102.8,david.johnson@example.com,9634064685,Good,TRUE
EMP1690,Bob,Johnson,Bob Johnson,35,Finance,Nevada,Inactive,10/02/2021,75229.87,bob.johnson@example.com,7752401483,Excellent,TRUE
EMP1691,David,Miller,David Miller,25,Admin,Nevada,Inactive,26/10/2021,51054.74,david.miller@example.com,3991062271,Excellent,FALSE
EMP1692,Bob,Jones,Bob Jones,40,Admin,Texas,Active,05/04/2023,104843.27,bob.jones@example.com,3626693350,Excellent,FALSE
EMP1693,Charlie,Brown,Charlie Brown,35,Cloud Tech,New York,Active,20/10/2022,56398.11,charlie.brown@example.com,3426192371,Excellent,FALSE
EMP1694,Alice,Johnson,Alice Johnson,25,HR,Nevada,Active,07/12/2023,87544.73,alice.johnson@example.com,4501848196,Good,FALSE
EMP1695,Heidi,Brown,Heidi Brown,30,HR,Illinois,Pending,29/03/2024,74312.24,heidi.brown@example.com,3741897214,Poor,FALSE
EMP1696,David,Davis,David Davis,25,DevOps,Florida,Inactive,23/01/2024,59431.25,david.davis@example.com,4064176926,Poor,TRUE
EMP1697,Heidi,Johnson,Heidi Johnson,40,Sales,California,Pending,28/11/2023,84306.44,heidi.johnson@example.com,4381199536,Average,FALSE
EMP1698,Frank,Johnson,Frank Johnson,35,DevOps,Florida,Inactive,11/11/2024,108194.47,frank.johnson@example.com,6601444855,Good,FALSE
EMP1699,Charlie,Williams,Charlie Williams,25,Sales,New York,Inactive,28/08/2021,107359.3,charlie.williams@example.com,4510173972,Excellent,FALSE
EMP1700,Heidi,Johnson,Heidi Johnson,25,DevOps,Illinois,Inactive,11/02/2024,N/A,heidi.johnson@example.com,9641789968,Good,FALSE
EMP1701,Frank,Garcia,Frank Garcia,,Admin,California,Pending,09/05/2020,96080.26,frank.garcia@example.com,8609191910,Average,FALSE
EMP1702,Grace,Smith,Grace Smith,30,Sales,Nevada,Inactive,17/04/2024,88602.75,grace.smith@example.com,3599660576,Average,TRUE
EMP1703,Frank,Garcia,Frank Garcia,40,DevOps,California,Active,16/07/2020,86624.04,frank.garcia@example.com,9806603919,Good,TRUE
EMP1704,Charlie,Jones,Charlie Jones,30,Cloud Tech,New York,Active,21/09/2022,63413.16,charlie.jones@example.com,5146074554,Good,TRUE
EMP1705,Grace,Jones,Grace Jones,40,Sales,Illinois,Pending,23/04/2023,67915.7,grace.jones@example.com,3470574237,Good,FALSE
EMP1706,Bob,Brown,Bob Brown,25,Admin,Nevada,Inactive,27/12/2024,108245.44,bob.brown@example.com,8565271558,Poor,TRUE
EMP1707,Alice,Garcia,Alice Garcia,35,Sales,Nevada,Inactive,10/08/2024,75834.81,alice.garcia@example.com,8354116596,Excellent,TRUE
EMP1708,Eva,Garcia,Eva Garcia,,Cloud Tech,Nevada,Active,04/09/2024,71273.32,eva.garcia@example.com,2634755751,Good,FALSE
EMP1709,Bob,Garcia,Bob Garcia,25,DevOps,New York,Pending,28/02/2022,63262.23,bob.garcia@example.com,2501394883,Good,FALSE
EMP1710,David,Davis,David Davis,,DevOps,New York,Pending,14/03/2024,89069.91,david.davis@example.com,8826913118,Good,FALSE
EMP1711,Frank,Johnson,Frank Johnson,40,DevOps,Nevada,Inactive,13/12/2024,57287.17,frank.johnson@example.com,6425856260,Average,TRUE
EMP1712,Grace,Smith,Grace Smith,,HR,Nevada,Active,29/12/2022,119890.35,grace.smith@example.com,4991537037,Average,TRUE
EMP1713,Frank,Brown,Frank Brown,35,Sales,California,Inactive,24/04/2022,103492.91,frank.brown@example.com,2407333372,Poor,FALSE
EMP1714,Frank,Garcia,Frank Garcia,,Admin,Illinois,Pending,14/03/2021,76254.42,frank.garcia@example.com,2043097767,Excellent,FALSE
EMP1715,Eva,Garcia,Eva Garcia,35,Finance,Florida,Inactive,01/01/2020,100841.93,eva.garcia@example.com,8936289695,Poor,TRUE
EMP1716,Alice,Williams,Alice Williams,,Admin,California,Active,07/09/2021,118907.61,alice.williams@example.com,4546553584,Excellent,TRUE
EMP1717,Frank,Brown,Frank Brown,25,DevOps,California,Pending,13/11/2022,88942.62,frank.brown@example.com,1253892186,Average,FALSE
EMP1718,Charlie,Garcia,Charlie Garcia,25,Cloud Tech,Florida,Inactive,15/11/2020,59688.57,charlie.garcia@example.com,8519358373,Average,FALSE
EMP1719,David,Brown,David Brown,30,HR,California,Active,14/03/2023,77985.88,david.brown@example.com,9079779611,Average,TRUE
EMP1720,Bob,Johnson,Bob Johnson,35,Finance,New York,Inactive,18/08/2024,112931.69,bob.johnson@example.com,878057214,Poor,FALSE
EMP1721,Bob,Williams,Bob Williams,,DevOps,California,Active,05/02/2024,106583.88,bob.williams@example.com,1494097625,Good,TRUE
EMP1722,Alice,Brown,Alice Brown,35,HR,Florida,Inactive,12/11/2024,58437.84,alice.brown@example.com,3748453985,Good,TRUE
EMP1723,Alice,Smith,Alice Smith,40,Cloud Tech,California,Pending,25/03/2020,72352.16,alice.smith@example.com,2895090590,Average,TRUE
EMP1724,Frank,Smith,Frank Smith,,DevOps,New York,Active,13/04/2020,97154.47,frank.smith@example.com,1918623391,Good,TRUE
EMP1725,Heidi,Jones,Heidi Jones,,Sales,Illinois,Active,30/03/2021,80235.5,heidi.jones@example.com,2071511695,Good,FALSE
EMP1726,Charlie,Williams,Charlie Williams,30,HR,Texas,Inactive,16/03/2023,102172.05,charlie.williams@example.com,6672521451,Poor,FALSE
EMP1727,Eva,Williams,Eva Williams,25,Finance,Illinois,Inactive,03/05/2024,98850.94,eva.williams@example.com,6471246334,Excellent,TRUE
EMP1728,Heidi,Jones,Heidi Jones,,Admin,Florida,Inactive,28/08/2023,89993.15,heidi.jones@example.com,1571840907,Average,TRUE
EMP1729,David,Brown,David Brown,30,Cloud Tech,California,Inactive,24/10/2021,97931.66,david.brown@example.com,512080055,Average,TRUE
EMP1730,Bob,Williams,Bob Williams,40,Finance,California,Inactive,25/01/2021,72451.69,bob.williams@example.com,4099512396,Poor,TRUE
EMP1731,Alice,Smith,Alice Smith,35,Admin,California,Pending,09/08/2024,119311.14,alice.smith@example.com,2835129591,Poor,TRUE
EMP1732,Charlie,Smith,Charlie Smith,40,Cloud Tech,New York,Active,04/11/2023,76167.46,charlie.smith@example.com,7282709080,Good,FALSE
EMP1733,Bob,Garcia,Bob Garcia,25,DevOps,Texas,Active,25/06/2023,114871.08,bob.garcia@example.com,4415298216,Average,FALSE
EMP1734,Eva,Johnson,Eva Johnson,25,HR,Nevada,Active,16/09/2021,81504.31,eva.johnson@example.com,3929578670,Excellent,FALSE
EMP1735,David,Williams,David Williams,,Admin,New York,Pending,07/12/2022,102524.86,david.williams@example.com,8153523735,Poor,FALSE
EMP1736,Charlie,Brown,Charlie Brown,25,Finance,Illinois,Pending,14/12/2022,53043.74,charlie.brown@example.com,507918157,Excellent,TRUE
EMP1737,Eva,Jones,Eva Jones,30,DevOps,Illinois,Inactive,18/04/2020,82547.26,eva.jones@example.com,9988683451,Excellent,TRUE
EMP1738,Bob,Jones,Bob Jones,40,DevOps,California,Pending,11/10/2024,113900.81,bob.jones@example.com,7346666169,Average,TRUE
EMP1739,Bob,Brown,Bob Brown,25,HR,Nevada,Inactive,18/04/2021,118585.5,bob.brown@example.com,7158796473,Average,TRUE
EMP1740,Bob,Davis,Bob Davis,35,Finance,Illinois,Pending,29/06/2020,63049.22,bob.davis@example.com,803149981,Poor,TRUE
EMP1741,Heidi,Miller,Heidi Miller,,DevOps,Texas,Active,21/05/2021,114558.91,heidi.miller@example.com,5080046357,Average,FALSE
EMP1742,Heidi,Johnson,Heidi Johnson,40,DevOps,New York,Active,11/12/2021,97901.79,heidi.johnson@example.com,688285030,Average,TRUE
EMP1743,Eva,Jones,Eva Jones,30,Sales,California,Active,05/07/2023,68037.56,eva.jones@example.com,7235137398,Average,FALSE
EMP1744,Alice,Williams,Alice Williams,,HR,New York,Active,30/11/2021,112802.27,alice.williams@example.com,63140351,Excellent,FALSE
EMP1745,Bob,Johnson,Bob Johnson,40,Sales,Nevada,Pending,22/11/2024,93786.72,bob.johnson@example.com,6356022938,Poor,FALSE
EMP1746,David,Williams,David Williams,,Admin,Florida,Inactive,24/05/2023,73049.93,david.williams@example.com,4694346065,Good,FALSE
EMP1747,David,Davis,David Davis,30,Sales,Illinois,Pending,26/06/2024,64161.72,david.davis@example.com,6437490606,Excellent,TRUE
EMP1748,Charlie,Smith,Charlie Smith,40,Admin,Nevada,Pending,19/11/2020,72224.73,charlie.smith@example.com,2311127127,Average,FALSE
EMP1749,Bob,Johnson,Bob Johnson,30,HR,New York,Pending,01/03/2020,103580.45,bob.johnson@example.com,5246484493,Excellent,FALSE
EMP1750,Grace,Garcia,Grace Garcia,40,HR,Florida,Pending,09/08/2024,112589.11,grace.garcia@example.com,1163187327,Average,FALSE
EMP1751,Eva,Jones,Eva Jones,30,Admin,Texas,Active,13/01/2021,51833.88,eva.jones@example.com,771130620,Average,TRUE
EMP1752,Eva,Johnson,Eva Johnson,,Sales,Illinois,Active,06/05/2023,66252.78,eva.johnson@example.com,1369572789,Excellent,TRUE
EMP1753,Frank,Johnson,Frank Johnson,25,DevOps,Florida,Active,25/10/2022,109229.68,frank.johnson@example.com,8335090253,Poor,TRUE
EMP1754,Frank,Johnson,Frank Johnson,30,Finance,Florida,Inactive,08/10/2020,61465.05,frank.johnson@example.com,2573066247,Average,FALSE
EMP1755,Grace,Miller,Grace Miller,25,HR,Florida,Active,29/02/2024,96993.74,grace.miller@example.com,1323570712,Poor,FALSE
EMP1756,David,Johnson,David Johnson,25,Admin,Florida,Pending,30/09/2022,98150.39,david.johnson@example.com,9848228500,Good,TRUE
EMP1757,David,Williams,David Williams,40,Finance,Texas,Pending,14/02/2024,107703,david.williams@example.com,1688092549,Average,FALSE
EMP1758,Grace,Smith,Grace Smith,,DevOps,Illinois,Pending,03/01/2023,86766.14,grace.smith@example.com,2130609068,Poor,TRUE
EMP1759,Alice,Davis,Alice Davis,,Cloud Tech,Florida,Inactive,20/08/2024,111443.69,alice.davis@example.com,1309810795,Poor,TRUE
EMP1760,David,Brown,David Brown,,Sales,Florida,Pending,21/03/2020,89039.07,david.brown@example.com,4967379456,Good,FALSE
EMP1761,Alice,Johnson,Alice Johnson,30,HR,Florida,Inactive,16/12/2024,71318.79,alice.johnson@example.com,7278532425,Poor,FALSE
EMP1762,Heidi,Jones,Heidi Jones,30,Finance,California,Pending,21/04/2020,98296.71,heidi.jones@example.com,4250642075,Poor,FALSE
EMP1763,Heidi,Johnson,Heidi Johnson,40,Cloud Tech,Nevada,Pending,19/08/2020,62584,heidi.johnson@example.com,8362536666,Good,FALSE
EMP1764,Charlie,Jones,Charlie Jones,40,Finance,California,Inactive,21/02/2020,62521.5,charlie.jones@example.com,7767555627,Average,TRUE
EMP1765,David,Williams,David Williams,40,Cloud Tech,California,Inactive,17/11/2023,95400.35,david.williams@example.com,3333939577,Poor,TRUE
EMP1766,Charlie,Jones,Charlie Jones,25,Cloud Tech,Texas,Pending,09/07/2022,94385.07,charlie.jones@example.com,6543627186,Poor,TRUE
EMP1767,Grace,Garcia,Grace Garcia,,Sales,New York,Inactive,01/02/2023,76642.49,grace.garcia@example.com,4960335825,Poor,TRUE
EMP1768,Frank,Brown,Frank Brown,,DevOps,New York,Active,14/11/2024,60122.52,frank.brown@example.com,8627036923,Excellent,TRUE
EMP1769,Alice,Smith,Alice Smith,40,HR,California,Pending,23/04/2024,117267.63,alice.smith@example.com,9269326572,Good,FALSE
EMP1770,Charlie,Jones,Charlie Jones,25,Admin,New York,Active,29/06/2023,N/A,charlie.jones@example.com,2759980110,Excellent,TRUE
EMP1771,Heidi,Jones,Heidi Jones,40,Sales,Texas,Pending,12/12/2024,84542.68,heidi.jones@example.com,5155322,Good,TRUE
EMP1772,Heidi,Smith,Heidi Smith,40,Finance,Florida,Active,16/05/2023,92007.15,heidi.smith@example.com,4159597751,Average,TRUE
EMP1773,Eva,Brown,Eva Brown,,DevOps,Illinois,Active,10/04/2020,62938.8,eva.brown@example.com,4418222617,Average,FALSE
EMP1774,Frank,Johnson,Frank Johnson,25,Admin,Texas,Pending,29/03/2023,108661.01,frank.johnson@example.com,9628874311,Poor,FALSE
